# Cameras (61)
# PhotoID, X, Y, Z, Omega, Phi, Kappa, r11, r12, r13, r21, r22, r23, r31, r32, r33
DJI_0404	540901.6717651821672916	5041327.4963207887485623	206.6080797120916088	4.4935014844666652	0.5562464846181702	-55.2368458935344933	0.5701585130386581	-0.8185572190200893	-0.0698809645013888	0.8214773406787235	0.5690576053125364	0.0367208467682143	0.0097081801054386	-0.0783423322735507	0.9968792455523293
DJI_0405	540913.2371605599764735	5041333.9524939674884081	206.6755839244050037	4.4824784851827424	0.4257069475269105	-55.1561353535442223	0.5713262875233189	-0.8178699456396270	-0.0683741559674122	0.8206893867235813	0.5700710535238590	0.0385736238052622	0.0074299195214146	-0.0781520694136194	0.9969137627409277
DJI_0406	540925.1379805691540241	5041340.8231945084407926	206.8402830831001609	4.3390354175114974	0.4811782649177754	-55.1587077695618291	0.5712850630212013	-0.8180223125351936	-0.0668795406939677	0.8207087483311681	0.5701892261313902	0.0363510222191041	0.0083980462936264	-0.0756554201512363	0.9970986562122077
DJI_0407	540937.2492127500008792	5041347.9160652561113238	206.9928852710252443	4.1954556862696606	0.5288213959918671	-55.1746974494080362	0.5710518181091929	-0.8183117176943554	-0.0653127377951573	0.8208621300568323	0.5701001097957979	0.0342232121429167	0.0092295434743952	-0.0731559805821254	0.9972778038401949
DJI_0408	540948.0869309576228261	5041354.2531830584630370	207.0590791771176669	4.1416686095596518	0.5641225733115138	-55.1788877677432623	0.5709884274801451	-0.8183889565782745	-0.0648978538510640	0.8208990675543368	0.5701086614495618	0.0331788340453569	0.0098456372151161	-0.0722193179897994	0.9973401794457679
DJI_0409	540961.4316841438412666	5041361.8835883857682347	207.0819561781649156	4.2259767444307510	0.5828730844045632	-55.1752353046837030	0.5710388859900702	-0.8182424638113684	-0.0662862059792305	0.8208599778406667	0.5701311817824161	0.0337539973752181	0.0101728789750306	-0.0736865386301094	0.9972295656257254
DJI_0410	540971.0655802704859525	5041367.4143663616850972	207.1266258001643905	4.2387083773512728	0.6027466320643929	-55.1756239853653625	0.5710312680854224	-0.8182169422229711	-0.0666657807877885	0.8208609056202431	0.5701391610573999	0.0335962892754356	0.0105197192486012	-0.0739078648592615	0.9972095883107400
DJI_0411	540982.7168112782528624	5041374.0607648687437177	207.1886656561911195	4.2428452796556337	0.6471704413854266	-55.1643458876894144	0.5711880044220784	-0.8180671200069735	-0.0671598895756951	0.8207415465565084	0.5703448598880168	0.0330159742450465	0.0112950148452753	-0.0739792400799990	0.9971958156133784
DJI_0412	540994.0617354525020346	5041380.5450438475236297	207.2136402509034383	4.2132425632594721	0.6627361784605018	-55.1644465808972555	0.5711847881194158	-0.8180913117668371	-0.0668920281692391	0.8207400014349919	0.5703767857774031	0.0324988044507515	0.0115666704573332	-0.0734637860299478	0.9972308079259673
DJI_0413	541006.0052737579680979	5041387.3279423052445054	207.1938702708039841	4.2467232436672466	0.6556807777982701	-55.1749579267757255	0.5710350165820048	-0.8181619136392803	-0.0673059648716219	0.8208459388098825	0.5702001252797161	0.0329205387306847	0.0114435386359382	-0.0740466083025166	0.9971891220938893
DJI_0456	541009.1353156472323462	5041369.0147737124934793	207.6716642862537299	-3.3049148708619644	-0.6834980125270584	123.9685191384709100	-0.5586975528817059	0.8275811436317759	-0.0544655405657126	-0.8292856824861994	-0.5583784019326424	0.0223342131839702	-0.0119290078125740	0.0576455632314391	0.9982658402511517
DJI_0457	540997.7710633887909353	5041362.4803224429488182	207.6626809773142952	-3.3732175440979377	-0.6220482381607123	124.0735111704257747	-0.5602230897139088	0.8265264364414207	-0.0548100320639237	-0.8282706227413370	-0.5598145603670940	0.0239881951108243	-0.0108565765819605	0.0588362801717046	0.9982086088992006
DJI_0458	540986.0432357767131180	5041355.7043268149718642	207.6142127723315411	-3.3828693504274185	-0.6333287832404686	124.1783922749913103	-0.5617371050458427	0.8254845367345222	-0.0550154926080577	-0.8272419513750773	-0.5613321400691246	0.0240204581673887	-0.0110534474201805	0.0590043060937740	0.9981965303298354
DJI_0459	540974.5965946873184294	5041349.1262131715193391	207.5739077213401345	-3.4293418215131588	-0.6074271350780256	124.3064938071890850	-0.5635880004707912	0.8241978417637860	-0.0553758373052073	-0.8259879998764366	-0.5631342445704919	0.0249729183746211	-0.0106014048814205	0.0598142142298839	0.9981532297150583
DJI_0460	540963.0417660938110203	5041342.5878445850685239	207.5681342232391842	-3.4640020418716828	-0.5916422191487966	124.4497504079923687	-0.5656530846623209	0.8227630672186078	-0.0556553953631614	-0.8245786579600374	-0.5651642034912383	0.0256799518873761	-0.0103259212095268	0.0604181952158652	0.9981197408317464
DJI_0461	540952.2914618714712560	5041336.3354969117790461	207.6591575408562562	-3.4693998425411476	-0.5972154775709566	124.5676313441959167	-0.5673478104659033	0.8215899703620857	-0.0557349312368178	-0.8234123020201043	-0.5668581818675226	0.0257678585023975	-0.0104231876841346	0.0605121661343705	0.9981130371396960
DJI_0462	540939.7898090443341061	5041329.2191142356023192	207.6439235182087089	-3.4593727626031563	-0.6662307765610006	124.6527845693699987	-0.5685633908347733	0.8207150057258444	-0.0562365537608117	-0.8225572734819030	-0.5681429075464589	0.0247622383211641	-0.0116276585985212	0.0603366885160513	0.9981103554088763
DJI_0463	540928.4865631971042603	5041322.6937806755304337	207.5683067787303173	-3.4400065629257983	-0.6296918984699820	124.7548493252607926	-0.5700318748141756	0.8197423925402704	-0.0555524218030991	-0.8215490746941326	-0.5695809332864434	0.0251928225048086	-0.0109899756619969	0.0599997525736308	0.9981378913386927
